CustomerID,AnnualSpending,FrequencyOfPurchases,TimeSinceLastPurchase,AverageOrderValue,PreferredCategory,LoyaltyScore,DiscountSensitivity,PreferredPaymentMethod,CustomerRegion,AgeGroup
7803,2022.42,8,3.3,224.71,Beauty,28.25,79.86,Gift Card,West,18-25
7804,2615.13,6,3.79,373.59,Home Decor,26.66,73.95,Debit Card,Central,18-25
7805,2403.66,6,1.92,343.38,Sports,25.61,76.06,Debit Card,South,26-35
7806,2166.83,8,6.18,240.76,Home Decor,28.97,78.42,PayPal,West,18-25
7807,2756.78,14,5.47,183.79,Sports,45.55,72.54,Cash,South,36-45
7808,3533.84,10,1.03,321.26,Health,40.33,64.8,Cash,North,18-25
7809,3483.55,5,10.42,580.59,Electronics,28.71,65.3,Debit Card,South,46-55
7810,1346.34,7,8.5,168.29,Books,22.61,86.59,Credit Card,East,18-25
7811,2846.24,10,5.91,258.75,Sports,36.9,71.65,Debit Card,East,36-45
7812,2393.19,3,11.64,598.3,Books,18.74,76.16,PayPal,Central,36-45
7813,2593.09,4,11.35,518.62,Toys,22.01,74.17,PayPal,West,26-35
7814,2261.03,16,2.05,133.0,Electronics,47.62,77.48,Credit Card,North,36-45
7815,2570.55,2,7.77,856.85,Health,17.35,74.4,Gift Card,Central,36-45
7816,2590.84,14,9.99,172.72,Toys,44.72,74.19,Credit Card,Central,56+
7817,2152.63,9,2.9,215.26,Books,31.18,78.56,Debit Card,West,26-35
7818,1962.18,12,2.41,150.94,Groceries,37.04,80.46,Debit Card,West,26-35
7819,2230.78,6,3.86,318.68,Sports,24.75,77.78,Cash,West,46-55
7820,2640.56,10,4.08,240.05,Sports,35.88,73.7,PayPal,Central,46-55
7821,2859.4,13,11.61,204.24,Automotive,43.79,71.52,Debit Card,North,46-55
7822,3012.01,10,9.59,273.82,Toys,37.73,70.0,Debit Card,South,56+
7823,2203.49,10,1.66,200.32,Groceries,33.7,78.05,Cash,Central,36-45
7824,2670.31,14,9.65,178.02,Clothing,45.12,73.4,Debit Card,South,46-55
7825,3077.5,12,2.87,236.73,Sports,42.6,69.35,PayPal,West,36-45
7826,3199.36,10,4.93,290.85,Beauty,38.66,68.13,Cash,East,26-35
7827,2464.7,8,4.5,273.86,Toys,30.46,75.45,Debit Card,West,46-55
7828,2367.44,9,4.0,236.74,Clothing,32.25,76.42,PayPal,South,36-45
7829,2614.67,13,4.4,186.76,Sports,42.57,73.96,Gift Card,South,36-45
7830,1810.18,12,9.3,139.24,Automotive,36.29,81.97,PayPal,West,26-35
7831,2383.83,9,3.93,238.38,Books,32.33,76.26,Gift Card,North,36-45
7832,2946.75,6,9.81,420.96,Electronics,28.31,70.65,Gift Card,North,26-35
7833,2885.17,9,2.0,288.52,Automotive,34.82,71.26,PayPal,Central,36-45
7834,2337.84,12,7.55,179.83,Home Decor,38.92,76.71,PayPal,Central,26-35
7835,2630.63,13,10.49,187.9,Groceries,42.65,73.8,Credit Card,Central,56+
7836,2005.21,7,1.87,250.65,Clothing,25.9,80.03,Cash,North,46-55
7837,2922.1,14,7.98,194.81,Sports,46.37,70.89,Debit Card,East,26-35
7838,2453.31,12,6.63,188.72,Sports,39.49,75.56,Credit Card,North,46-55
7839,2334.43,7,4.65,291.8,Clothing,27.54,76.75,Credit Card,West,36-45
7840,2282.97,12,2.11,175.61,Health,38.64,77.26,Cash,South,26-35
7841,2462.26,10,8.44,223.84,Home Decor,34.99,75.47,Gift Card,East,26-35
7842,2231.27,6,4.4,318.75,Toys,24.75,77.78,Gift Card,West,26-35
7843,2894.89,10,4.73,263.17,Clothing,37.14,71.17,Gift Card,East,36-45
7844,2262.83,8,8.89,251.43,Groceries,29.45,77.46,Gift Card,East,26-35
7845,3455.78,12,11.4,265.83,Toys,44.48,65.58,Credit Card,South,46-55
7846,3379.13,14,4.67,225.28,Automotive,48.65,66.34,PayPal,South,56+
7847,1965.07,14,9.21,131.0,Books,41.6,80.43,Cash,West,46-55
7848,2541.82,10,11.52,231.07,Home Decor,35.39,74.68,PayPal,Central,26-35
7849,2109.61,9,2.08,210.96,Books,30.96,78.99,Debit Card,East,18-25
7850,2304.01,17,6.82,128.0,Groceries,50.11,77.05,PayPal,Central,36-45
7851,3701.46,6,1.12,528.78,Electronics,32.07,63.13,Cash,Central,36-45
7852,2315.46,14,10.08,154.36,Books,43.35,76.94,Gift Card,East,26-35
7853,2716.14,8,4.16,301.79,Groceries,31.71,72.95,Debit Card,Central,56+
7854,2824.79,6,4.66,403.54,Clothing,27.7,71.86,Gift Card,Central,26-35
7855,1899.62,13,8.56,135.69,Electronics,39.01,81.08,Gift Card,South,56+
7856,1986.94,8,9.68,220.77,Groceries,28.08,80.21,Credit Card,North,18-25
7857,1776.39,21,5.4,80.74,Beauty,56.57,82.31,Gift Card,Central,46-55
7858,1968.42,8,8.32,218.71,Toys,27.99,80.39,Credit Card,Central,26-35
7859,789.98,12,11.52,60.77,Clothing,31.21,92.13,Credit Card,Central,46-55
7860,2826.75,13,10.76,201.91,Sports,43.62,71.84,Cash,West,36-45
7861,3732.52,13,8.71,266.61,Groceries,48.13,62.82,Credit Card,North,36-45
7862,2588.69,5,11.37,431.45,Automotive,24.26,74.22,Debit Card,East,26-35
7863,1650.24,9,10.64,165.02,Groceries,28.67,83.56,PayPal,East,26-35
7864,2114.33,10,9.02,192.21,Sports,33.26,78.94,Debit Card,North,18-25
7865,2224.67,10,11.09,202.24,Home Decor,33.81,77.84,Debit Card,West,26-35
7866,1889.45,8,9.99,209.94,Health,27.59,81.18,Gift Card,Central,26-35
7867,3016.11,9,6.52,301.61,Clothing,35.48,69.96,Credit Card,West,46-55
7868,2986.16,12,6.53,229.7,Beauty,42.14,70.26,PayPal,South,36-45
7869,1806.73,16,1.1,106.28,Health,45.36,82.0,Debit Card,Central,36-45
7870,2935.05,11,1.33,244.59,Books,39.62,70.77,Debit Card,West,18-25
7871,3416.09,8,9.21,379.57,Toys,35.19,65.97,Credit Card,North,26-35
7872,3641.53,10,7.1,331.05,Toys,40.86,63.73,Cash,Central,46-55
7873,4219.13,16,9.37,248.18,Toys,57.38,57.98,Gift Card,North,36-45
7874,1958.8,9,11.45,195.88,Health,30.21,80.49,Debit Card,Central,18-25
7875,4194.53,5,5.98,699.09,Home Decor,32.25,58.22,Debit Card,South,26-35
7876,2287.48,13,1.97,163.39,Beauty,40.94,77.22,Gift Card,Central,18-25
7877,2144.52,17,7.89,119.14,Clothing,49.32,78.64,Cash,South,36-45
7878,2696.24,12,2.1,207.4,Toys,40.7,73.14,Credit Card,East,56+
7879,2150.76,18,7.83,113.2,Home Decor,51.62,78.58,Credit Card,West,36-45
7880,2739.43,8,6.81,304.38,Home Decor,31.82,72.71,Cash,South,56+
7881,1707.95,12,8.83,131.38,Health,35.78,82.99,PayPal,North,18-25
7882,2356.75,10,4.86,214.25,Health,34.46,76.53,Cash,North,56+
7883,3271.35,12,2.58,251.64,Home Decor,43.56,67.42,Gift Card,South,56+
7884,2465.76,10,3.6,224.16,Toys,35.01,75.44,Debit Card,East,56+
7885,2584.96,11,8.52,215.41,Groceries,37.87,74.25,Credit Card,West,56+
7886,2785.16,4,6.26,557.03,Groceries,22.96,72.26,Debit Card,North,36-45
7887,3202.4,5,6.95,533.73,Beauty,27.31,68.1,PayPal,North,36-45
7888,1506.87,11,4.55,125.57,Home Decor,32.5,84.99,Cash,East,36-45
7889,2850.71,10,10.2,259.16,Toys,36.92,71.61,Credit Card,Central,46-55
7890,2339.12,14,11.99,155.94,Sports,43.47,76.7,PayPal,West,56+
7891,2599.98,7,4.43,325.0,Groceries,28.86,74.1,Debit Card,Central,26-35
7892,3135.97,8,8.91,348.44,Sports,33.8,68.76,PayPal,North,56+
7893,1783.49,9,2.88,178.35,Toys,29.34,82.24,Credit Card,Central,26-35
7894,1892.41,9,9.17,189.24,Automotive,29.88,81.15,Cash,East,26-35
7895,1338.74,5,5.74,223.12,Toys,18.03,86.67,Debit Card,Central,36-45
7896,2170.5,7,7.66,271.31,Electronics,26.72,78.38,Cash,South,26-35
7897,3298.26,14,3.61,219.88,Toys,48.24,67.15,Debit Card,South,46-55
7898,2427.65,4,10.37,485.53,Books,21.18,75.82,Credit Card,West,18-25
7899,1695.93,13,2.91,121.14,Books,37.99,83.11,Debit Card,Central,36-45
7900,2208.59,6,11.21,315.51,Books,24.64,78.0,Cash,Central,56+
7901,1607.28,12,1.67,123.64,Beauty,35.28,83.99,Credit Card,North,56+
7902,1824.89,5,4.17,304.15,Electronics,20.45,81.82,Gift Card,South,26-35
7903,2733.29,9,7.19,273.33,Toys,34.07,72.78,Debit Card,South,56+
7904,1795.68,7,10.44,224.46,Clothing,24.85,82.11,Debit Card,South,18-25
7905,3167.58,6,7.35,452.51,Books,29.41,68.45,Cash,East,46-55
7906,2457.33,8,3.38,273.04,Automotive,30.42,75.52,Gift Card,East,18-25
7907,2551.36,10,10.45,231.94,Books,35.43,74.59,Gift Card,East,18-25
7908,2332.98,12,7.56,179.46,Electronics,38.89,76.76,Gift Card,South,18-25
7909,2963.71,12,3.56,227.98,Automotive,42.03,70.48,Credit Card,Central,26-35
7910,2969.9,13,7.18,212.14,Home Decor,44.34,70.42,Debit Card,South,36-45
7911,2701.03,11,8.43,225.09,Automotive,38.45,73.1,Cash,East,36-45
7912,2838.87,7,8.49,354.86,Groceries,30.05,71.72,Credit Card,South,26-35
7913,2372.75,7,8.96,296.59,Home Decor,27.73,76.37,Debit Card,South,56+
7914,2825.32,11,10.85,235.44,Clothing,39.07,71.86,Debit Card,Central,56+
7915,2297.27,11,10.07,191.44,Automotive,36.44,77.12,Gift Card,North,18-25
7916,2501.34,10,7.68,227.39,Home Decor,35.18,75.09,PayPal,Central,26-35
7917,2335.21,16,1.35,137.37,Clothing,47.99,76.74,PayPal,West,36-45
7918,2225.67,11,9.24,185.47,Automotive,36.08,77.83,Credit Card,West,36-45
7919,2086.53,14,11.72,139.1,Books,42.21,79.22,PayPal,West,56+
7920,2780.61,10,4.36,252.78,Clothing,36.58,72.3,Debit Card,South,36-45
7921,3286.36,11,7.68,273.86,Health,41.37,67.27,Cash,South,56+
7922,3202.66,12,9.46,246.36,Toys,43.22,68.1,PayPal,East,56+
7923,1746.06,9,8.03,174.61,Groceries,29.15,82.61,Debit Card,North,26-35
7924,3273.52,7,11.15,409.19,Electronics,32.21,67.39,PayPal,Central,56+
7925,2309.1,4,6.21,461.82,Electronics,20.59,77.0,Cash,South,56+
7926,2860.44,11,6.85,238.37,Health,39.25,71.51,Credit Card,South,26-35
7927,1956.27,9,1.42,195.63,Beauty,30.2,80.51,Credit Card,Central,46-55
7928,2585.19,7,10.9,323.15,Toys,28.78,74.25,Credit Card,West,36-45
7929,2688.23,11,3.89,224.02,Books,38.39,73.22,Credit Card,North,36-45
7930,1609.24,8,11.76,178.8,Beauty,26.2,83.97,Debit Card,East,26-35
7931,2864.96,18,3.22,150.79,Toys,55.18,71.46,Credit Card,North,18-25
7932,3307.56,11,3.79,275.63,Books,41.47,67.05,Credit Card,South,56+
7933,2395.21,8,6.33,266.13,Sports,30.11,76.14,Cash,South,36-45
7934,3316.1,9,8.27,331.61,Home Decor,36.97,66.97,Debit Card,South,36-45
7935,2386.18,8,5.85,265.13,Clothing,30.07,76.23,PayPal,West,26-35
7936,3009.75,8,4.87,334.42,Books,33.17,70.02,Credit Card,West,26-35
7937,1168.86,6,6.94,166.98,Toys,19.46,88.36,Cash,North,56+
7938,3951.27,13,11.54,282.23,Toys,49.22,60.64,PayPal,East,36-45
7939,3397.27,9,11.58,339.73,Beauty,37.37,66.16,Credit Card,East,18-25
7940,2329.22,9,4.61,232.92,Books,32.05,76.8,Debit Card,North,18-25
7941,1316.75,10,8.48,119.7,Health,29.29,86.88,Credit Card,South,26-35
7942,2672.82,13,8.94,190.92,Books,42.86,73.38,Gift Card,North,36-45
7943,1633.64,8,8.19,181.52,Books,26.32,83.73,Debit Card,Central,56+
7944,2766.91,7,2.24,345.86,Automotive,29.69,72.44,Debit Card,South,56+
7945,2746.94,8,6.93,305.22,Clothing,31.86,72.64,PayPal,North,26-35
7946,1935.16,7,9.4,241.89,Clothing,25.55,80.72,Gift Card,West,36-45
7947,3172.58,7,3.21,396.57,Books,31.71,68.4,Gift Card,North,36-45
7948,2983.34,7,4.83,372.92,Toys,30.77,70.28,Credit Card,Central,46-55
7949,3085.49,10,3.24,280.5,Books,38.09,69.27,Gift Card,Central,26-35
7950,2505.31,7,10.76,313.16,Toys,28.39,75.05,Cash,South,26-35
7951,1650.69,12,10.44,126.98,Electronics,35.49,83.56,Debit Card,East,18-25
7952,3086.72,7,2.86,385.84,Automotive,31.28,69.25,Cash,North,18-25
7953,2337.78,12,9.37,179.83,Sports,38.92,76.71,Cash,East,26-35
7954,1666.13,7,5.0,208.27,Electronics,24.21,83.4,Cash,North,26-35
7955,3311.22,12,8.55,254.71,Home Decor,43.76,67.02,Debit Card,South,26-35
7956,3759.64,7,6.43,469.96,Books,34.63,62.55,Gift Card,West,26-35
7957,2475.25,11,6.19,206.27,Health,37.33,75.35,Cash,South,18-25
7958,3795.47,12,10.69,291.96,Automotive,46.18,62.2,Debit Card,East,26-35
7959,2554.79,13,8.01,182.48,Electronics,42.27,74.55,Cash,East,56+
7960,2271.73,7,3.59,283.97,Sports,27.22,77.37,Gift Card,North,36-45
7961,2121.72,10,2.22,192.88,Health,33.29,78.87,PayPal,South,36-45
7962,3482.25,12,11.27,267.87,Home Decor,44.62,65.32,PayPal,West,26-35
7963,2031.91,12,2.69,156.3,Sports,37.39,79.76,PayPal,South,46-55
7964,2941.16,12,9.07,226.24,Beauty,41.92,70.7,Cash,East,36-45
7965,2164.5,10,6.45,196.77,Clothing,33.51,78.44,Credit Card,Central,18-25
7966,2223.82,8,2.54,247.09,Books,29.26,77.85,Cash,North,26-35
7967,3118.15,9,9.54,311.81,Groceries,35.98,68.94,Gift Card,West,26-35
7968,2271.98,4,10.95,454.4,Automotive,20.41,77.37,Debit Card,North,36-45
7969,2257.12,5,2.34,376.19,Toys,22.6,77.52,Credit Card,South,46-55
7970,3179.68,15,1.74,198.73,Toys,49.93,68.33,Cash,East,18-25
7971,3458.44,10,10.35,314.4,Electronics,39.95,65.55,Cash,West,56+
7972,2886.81,8,6.51,320.76,Groceries,32.56,71.25,Debit Card,South,46-55
7973,2107.14,15,8.42,131.7,Toys,44.58,79.01,PayPal,South,36-45
7974,2193.63,17,5.86,121.87,Books,49.56,78.15,Cash,North,56+
7975,2547.95,13,5.54,182.0,Electronics,42.23,74.62,PayPal,South,18-25
7976,2692.56,8,4.3,299.17,Home Decor,31.59,73.18,Cash,Central,46-55
7977,1907.28,8,7.19,211.92,Electronics,27.68,81.0,Credit Card,North,56+
7978,2933.82,10,2.76,266.71,Beauty,37.34,70.78,Gift Card,Central,46-55
7979,2551.31,8,8.89,283.48,Electronics,30.89,74.59,PayPal,West,46-55
7980,1470.58,10,7.04,133.69,Beauty,30.05,85.35,Debit Card,North,26-35
7981,1942.64,12,10.32,149.43,Automotive,36.95,80.65,Credit Card,West,26-35
7982,2197.52,15,11.13,137.35,Books,45.04,78.11,Debit Card,North,36-45
7983,2456.29,7,10.91,307.04,Health,28.14,75.53,PayPal,East,18-25
7984,3633.57,9,7.61,363.36,Sports,38.55,63.81,Gift Card,West,56+
7985,2642.9,9,4.51,264.29,Books,33.62,73.68,PayPal,South,46-55
7986,1995.54,21,4.93,90.71,Books,57.67,80.12,Cash,Central,18-25
7987,2632.38,11,8.18,219.36,Groceries,38.11,73.78,Debit Card,East,18-25
7988,2288.75,9,8.83,228.87,Health,31.85,77.2,Debit Card,North,36-45
7989,2694.85,9,2.77,269.49,Groceries,33.88,73.16,Gift Card,West,36-45
7990,2848.34,11,11.98,237.36,Toys,39.19,71.63,Cash,East,56+
7991,3225.54,11,2.18,268.79,Automotive,41.06,67.87,Gift Card,West,36-45
7992,2485.43,14,7.68,165.7,Sports,44.2,75.24,Gift Card,Central,46-55
7993,3483.38,10,6.84,316.67,Sports,40.08,65.3,Gift Card,West,56+
7994,3044.81,12,7.5,234.22,Clothing,42.44,69.67,Cash,Central,18-25
7995,2075.54,7,6.87,259.44,Electronics,26.25,79.33,Debit Card,Central,46-55
7996,3825.91,12,1.64,294.3,Groceries,46.33,61.89,Gift Card,East,56+
7997,2696.2,11,11.96,224.68,Automotive,38.43,73.14,Cash,North,26-35
7998,1998.93,8,11.79,222.1,Beauty,28.14,80.09,PayPal,North,36-45
7999,3491.75,13,6.77,249.41,Books,46.94,65.22,Credit Card,North,56+
8000,3746.67,9,3.29,374.67,Home Decor,39.11,62.68,Credit Card,East,56+
8001,6970.28,9,1.1,697.03,Automotive,55.17,30.57,PayPal,West,26-35
8002,6546.71,5,0.34,1091.12,Automotive,43.97,34.79,PayPal,North,36-45
8003,6844.86,9,3.67,684.49,Beauty,54.54,31.82,Cash,East,18-25
8004,7643.26,6,2.87,1091.89,Health,51.7,23.87,Credit Card,West,26-35
8005,8150.07,8,2.5,905.56,Health,58.77,18.82,Cash,South,46-55
8006,7513.44,5,3.15,1252.24,Toys,48.78,25.16,Debit Card,East,26-35
8007,7091.55,8,5.24,787.95,Sports,53.5,29.36,Cash,Central,18-25
8008,8348.21,4,0.42,1669.64,Beauty,50.67,16.85,Gift Card,East,56+
8009,6718.45,5,3.26,1119.74,Clothing,44.82,33.08,PayPal,West,26-35
8010,7927.83,0,4.21,7927.83,Health,39.48,21.03,Credit Card,Central,46-55
8011,6740.74,2,5.82,2246.91,Beauty,38.12,32.86,Debit Card,West,26-35
8012,7387.92,2,4.44,2462.64,Books,41.34,26.41,Cash,South,18-25
8013,6897.79,2,3.29,2299.26,Toys,38.9,31.29,Debit Card,East,18-25
8014,6949.73,2,4.6,2316.58,Books,39.16,30.78,Debit Card,North,36-45
8015,6660.35,2,5.98,2220.12,Home Decor,37.72,33.66,PayPal,West,56+
8016,8210.37,2,5.33,2736.79,Home Decor,45.44,18.22,Debit Card,West,46-55
8017,6340.37,11,0.53,528.36,Beauty,56.58,36.85,Debit Card,West,18-25
8018,6333.79,6,3.45,904.83,Sports,45.18,36.91,Credit Card,North,56+
8019,8908.89,3,4.72,2227.22,Toys,51.19,11.26,PayPal,Central,56+
8020,7880.06,3,4.03,1970.02,Books,46.06,21.51,Cash,Central,26-35
8021,4853.4,5,2.5,808.9,Electronics,35.53,51.66,Debit Card,South,56+
8022,6491.27,5,1.93,1081.88,Books,43.69,35.34,Debit Card,South,26-35
8023,5369.21,2,3.76,1789.74,Groceries,31.29,46.52,PayPal,South,46-55
8024,6144.38,5,2.47,1024.06,Automotive,41.96,38.8,Debit Card,North,26-35
8025,4175.34,7,2.35,521.92,Clothing,36.7,58.41,Debit Card,North,46-55
8026,6876.71,6,5.02,982.39,Clothing,47.88,31.5,PayPal,West,36-45
8027,5972.25,3,1.89,1493.06,Toys,36.56,40.51,Gift Card,South,18-25
8028,7053.91,6,3.87,1007.7,Toys,48.77,29.74,Debit Card,South,26-35
8029,5537.39,1,5.24,2768.7,Books,29.85,44.84,Debit Card,Central,46-55
8030,7074.62,11,3.73,589.55,Beauty,60.23,29.53,Gift Card,East,56+
8031,6626.58,4,2.96,1325.32,Clothing,42.09,34.0,Cash,South,46-55
8032,8351.76,5,0.21,1391.96,Home Decor,52.96,16.81,PayPal,West,18-25
8033,8270.22,4,4.09,1654.04,Clothing,50.28,17.62,Debit Card,East,36-45
8034,7706.81,1,5.99,3853.41,Toys,40.65,23.24,PayPal,Central,46-55
8035,6706.05,5,4.85,1117.67,Electronics,44.76,33.2,Debit Card,West,18-25
8036,8786.84,6,3.81,1255.26,Home Decor,57.4,12.48,Gift Card,West,56+
8037,5602.27,7,2.81,700.28,Home Decor,43.81,44.2,Debit Card,North,56+
8038,5736.8,6,1.35,819.54,Toys,42.21,42.86,Credit Card,North,26-35
8039,6924.6,8,4.15,769.4,Toys,52.67,31.03,PayPal,East,56+
8040,9028.63,4,1.06,1805.73,Groceries,54.06,10.07,PayPal,West,46-55
8041,6817.89,11,5.32,568.16,Home Decor,58.95,32.09,Gift Card,North,46-55
8042,6835.08,7,2.12,854.38,Electronics,49.95,31.92,Gift Card,East,36-45
8043,5702.28,8,2.4,633.59,Sports,46.58,43.2,Gift Card,East,46-55
8044,7851.34,6,1.3,1121.62,Electronics,52.74,21.8,Credit Card,East,18-25
8045,7857.86,7,2.89,982.23,Electronics,55.04,21.73,Debit Card,South,18-25
8046,7710.17,2,4.08,2570.06,Clothing,42.94,23.2,Credit Card,Central,46-55
8047,6433.7,6,1.82,919.1,Books,45.68,35.92,Credit Card,Central,56+
8048,6363.96,3,4.21,1590.99,Automotive,38.51,36.61,Credit Card,North,18-25
8049,5836.19,6,3.72,833.74,Books,42.7,41.87,Gift Card,Central,46-55
8050,7075.49,6,2.23,1010.78,Toys,48.87,29.52,Credit Card,North,46-55
8051,6027.63,3,1.88,1506.91,Electronics,36.84,39.96,Debit Card,North,18-25
8052,5940.33,9,5.17,594.03,Clothing,50.04,40.83,Credit Card,North,26-35
8053,6618.68,3,0.07,1654.67,Beauty,39.78,34.07,Gift Card,Central,26-35
8054,6559.76,6,4.3,937.11,Automotive,46.31,34.66,Cash,West,26-35
8055,6515.82,5,2.5,1085.97,Automotive,43.81,35.1,Debit Card,Central,46-55
8056,7419.8,2,4.31,2473.27,Electronics,41.5,26.09,Gift Card,West,36-45
8057,7071.14,6,3.05,1010.16,Sports,48.85,29.57,PayPal,West,36-45
8058,6740.66,6,0.5,962.95,Sports,47.21,32.86,Credit Card,West,18-25
8059,7164.71,4,5.89,1432.94,Health,44.77,28.64,PayPal,East,46-55
8060,6107.63,8,0.52,678.63,Electronics,48.6,39.16,Cash,Central,26-35
8061,7094.75,2,0.95,2364.92,Toys,39.88,29.33,PayPal,East,46-55
8062,7135.54,6,2.52,1019.36,Home Decor,49.17,28.93,Credit Card,Central,18-25
8063,5647.26,7,5.67,705.91,Beauty,44.03,43.75,Credit Card,South,18-25
8064,7896.12,4,1.76,1579.22,Clothing,48.42,21.35,Gift Card,West,56+
8065,6206.71,4,3.41,1241.34,Electronics,40.0,38.18,Debit Card,South,36-45
8066,7081.28,7,3.13,885.16,Clothing,51.18,29.47,Debit Card,Central,56+
8067,8047.97,5,1.98,1341.33,Books,51.44,19.84,Gift Card,North,18-25
8068,7833.11,1,4.18,3916.55,Home Decor,41.28,21.98,Credit Card,Central,26-35
8069,7030.9,3,3.01,1757.73,Groceries,41.83,29.97,PayPal,North,36-45
8070,6673.75,5,3.47,1112.29,Toys,44.6,33.53,PayPal,Central,26-35
8071,7852.76,3,1.26,1963.19,Sports,45.93,21.78,Cash,South,56+
8072,7607.23,4,5.56,1521.45,Home Decor,46.98,24.23,Credit Card,East,26-35
8073,6443.47,5,0.66,1073.91,Electronics,43.45,35.82,Debit Card,Central,36-45
8074,6284.6,4,4.14,1256.92,Electronics,40.39,37.4,Credit Card,East,26-35
8075,5134.88,1,5.32,2567.44,Beauty,27.85,48.85,PayPal,South,18-25
8076,7138.63,9,0.5,713.86,Clothing,56.01,28.9,PayPal,East,36-45
8077,6925.57,3,0.17,1731.39,Groceries,41.31,31.02,Cash,North,18-25
8078,8022.57,10,2.0,729.32,Clothing,62.68,20.09,PayPal,South,18-25
8079,7323.15,2,4.74,2441.05,Electronics,41.02,27.06,Gift Card,Central,36-45
8080,8200.81,2,4.3,2733.6,Health,45.39,18.32,Cash,North,56+
8081,6372.37,4,4.93,1274.47,Sports,40.83,36.53,Debit Card,West,46-55
8082,8024.34,7,2.38,1003.04,Sports,55.87,20.07,Cash,North,56+
8083,6523.98,5,5.96,1087.33,Clothing,43.85,35.02,Gift Card,Central,56+
8084,7699.84,2,2.2,2566.61,Health,42.89,23.31,Gift Card,East,46-55
8085,5687.12,6,4.83,812.45,Books,41.96,43.35,Cash,East,56+
8086,7211.62,6,2.1,1030.23,Automotive,49.55,28.17,Debit Card,North,56+
8087,5213.78,4,1.31,1042.76,Health,35.06,48.07,Gift Card,North,46-55
8088,6759.58,4,2.02,1351.92,Toys,42.76,32.67,Credit Card,Central,46-55
8089,7396.32,3,1.16,1849.08,Sports,43.65,26.33,PayPal,West,18-25
8090,6531.13,1,0.77,3265.56,Books,34.8,34.95,Debit Card,South,36-45
8091,6054.61,5,2.18,1009.1,Clothing,41.52,39.69,Cash,South,56+
8092,7761.51,4,0.88,1552.3,Automotive,47.75,22.69,Credit Card,West,36-45
8093,6906.88,2,3.01,2302.29,Home Decor,38.94,31.2,Debit Card,South,26-35
8094,6559.39,2,0.21,2186.46,Toys,37.21,34.67,Debit Card,West,56+
8095,7037.71,8,2.59,781.97,Home Decor,53.23,29.9,Debit Card,South,36-45
8096,9373.0,6,5.75,1339.0,Sports,60.32,6.64,Debit Card,East,46-55
8097,8038.15,4,2.15,1607.63,Books,49.12,19.94,Cash,Central,18-25
8098,8046.32,4,0.83,1609.26,Health,49.16,19.85,PayPal,Central,46-55
8099,7391.99,3,1.83,1848.0,Home Decor,43.63,26.37,Credit Card,East,18-25
8100,7149.84,3,4.75,1787.46,Automotive,42.43,28.78,Debit Card,South,36-45
8101,4843.53,5,1.88,807.25,Sports,35.49,51.76,Credit Card,South,26-35
8102,6388.92,4,2.3,1277.78,Groceries,40.91,36.36,Gift Card,South,46-55
8103,6567.48,7,4.73,820.94,Clothing,48.62,34.58,PayPal,North,26-35
8104,5312.6,7,1.56,664.07,Toys,42.37,47.08,Gift Card,West,26-35
8105,5958.33,5,2.87,993.05,Health,41.04,40.65,Credit Card,East,56+
8106,5217.25,5,0.38,869.54,Health,37.35,48.03,Gift Card,West,56+
8107,6965.51,4,1.04,1393.1,Clothing,43.78,30.62,Debit Card,Central,46-55
8108,7736.89,3,1.26,1934.22,Books,45.35,22.94,Gift Card,North,36-45
8109,7996.1,4,2.78,1599.22,Sports,48.91,20.35,Debit Card,West,36-45
8110,7373.31,2,4.93,2457.77,Clothing,41.27,26.56,Credit Card,East,26-35
8111,6132.94,2,2.13,2044.31,Home Decor,35.09,38.91,Gift Card,North,26-35
8112,5261.14,6,2.28,751.59,Home Decor,39.84,47.6,Credit Card,South,26-35
8113,5418.82,7,1.81,677.35,Electronics,42.9,46.03,PayPal,South,18-25
8114,5857.92,2,1.92,1952.64,Beauty,33.72,41.65,Cash,South,18-25
8115,6200.03,4,2.42,1240.01,Automotive,39.97,38.24,Cash,West,18-25
8116,6856.23,7,5.4,857.03,Health,50.05,31.71,Cash,North,18-25
8117,6087.25,2,0.15,2029.08,Electronics,34.86,39.37,Gift Card,East,36-45
8118,7305.08,6,3.75,1043.58,Sports,50.02,27.24,Credit Card,North,36-45
8119,6790.95,5,5.33,1131.83,Clothing,45.18,32.36,Credit Card,South,18-25
8120,7009.49,9,2.5,700.95,Automotive,55.36,30.18,PayPal,East,36-45
